serial_number,site_id,timestamp,ac_voltage,ac_frequency,temperature_f,dc_current,dc_voltage,duration,energy_produced,sku_name
564861890909,SITE-D,2025-06-06 20:45:00,241.5,60.02,93.7,0,0,900,0,IQ8A-72-2-US
228242935541,SITE-D,2025-06-06 20:45:00,239.2,59.987,93.8,0,0,900,0,IQ8H-72-2-US
327387036431,SITE-D,2025-06-06 20:45:00,239.0,60.001,93.8,0,0,900,0,IQ8M-72-2-US
720455203063,SITE-E,2025-06-06 20:45:00,242.4,59.959,90.2,0,0,900,0,IQ8M-72-2-US
160237878504,SITE-E,2025-06-06 20:45:00,240.1,60.04,93.7,0,0,900,0,IQ8A-72-2-US
707643761579,SITE-E,2025-06-06 20:45:00,240.9,60.043,87.9,0,0,900,0,IQ8H-72-2-US
578015507756,SITE-E,2025-06-06 20:45:00,239.4,59.994,86.6,0,0,900,0,IQ8M-72-2-US
149680543237,SITE-E,2025-06-06 20:45:00,241.6,60.027,87.2,0,0,900,0,IQ8A-72-2-US
409135397229,SITE-E,2025-06-06 20:45:00,241.2,59.988,91.4,0,0,900,0,IQ8H-72-2-US
361822382459,SITE-E,2025-06-06 20:45:00,242.6,59.962,90.0,0,0,900,0,IQ8M-72-2-US
346545380174,SITE-E,2025-06-06 20:45:00,237.4,59.97,95.9,0,0,900,0,IQ8A-72-2-US
264807152456,SITE-E,2025-06-06 20:45:00,238.1,59.99,90.3,0,0,900,0,IQ8H-72-2-US
394389024361,SITE-E,2025-06-06 20:45:00,237.2,60.029,94.2,0,0,900,0,IQ8M-72-2-US
849663637755,SITE-A,2025-06-06 21:00:00,240.0,60.036,96.3,0,0,900,0,IQ8M-72-2-US
290477696309,SITE-A,2025-06-06 21:00:00,242.2,60.039,92.0,0,0,900,0,IQ8A-72-2-US
254024509602,SITE-A,2025-06-06 21:00:00,237.7,60.045,90.8,0,0,900,0,IQ8H-72-2-US
468551387033,SITE-A,2025-06-06 21:00:00,241.0,60.008,92.6,0,0,900,0,IQ8M-72-2-US
275186084697,SITE-A,2025-06-06 21:00:00,238.4,60.014,86.9,0,0,900,0,IQ8A-72-2-US
555940203440,SITE-A,2025-06-06 21:00:00,239.3,60.019,95.4,0,0,900,0,IQ8H-72-2-US
200257463750,SITE-A,2025-06-06 21:00:00,237.4,59.988,96.1,0,0,900,0,IQ8M-72-2-US
960300581088,SITE-A,2025-06-06 21:00:00,240.6,60.047,92.6,0,0,900,0,IQ8A-72-2-US
237322529830,SITE-A,2025-06-06 21:00:00,240.5,60.045,95.6,0,0,900,0,IQ8H-72-2-US
446550091180,SITE-A,2025-06-06 21:00:00,238.3,60.033,93.4,0,0,900,0,IQ8M-72-2-US
266083008710,SITE-B,2025-06-06 21:00:00,240.4,59.98,91.2,0,0,900,0,IQ8M-72-2-US
397812891304,SITE-B,2025-06-06 21:00:00,238.9,59.959,88.4,0,0,900,0,IQ8A-72-2-US
313091196685,SITE-B,2025-06-06 21:00:00,239.5,59.984,88.8,0,0,900,0,IQ8H-72-2-US
498151691878,SITE-B,2025-06-06 21:00:00,242.4,59.994,94.0,0,0,900,0,IQ8M-72-2-US
290102125438,SITE-B,2025-06-06 21:00:00,242.8,60.05,89.3,0,0,900,0,IQ8A-72-2-US
102556954434,SITE-B,2025-06-06 21:00:00,239.8,60.043,87.7,0,0,900,0,IQ8H-72-2-US
508358054262,SITE-B,2025-06-06 21:00:00,240.0,59.993,92.4,0,0,900,0,IQ8M-72-2-US
393310474099,SITE-B,2025-06-06 21:00:00,237.3,60.029,91.7,0,0,900,0,IQ8A-72-2-US
229696768464,SITE-B,2025-06-06 21:00:00,240.5,60.011,88.9,0,0,900,0,IQ8H-72-2-US
447536738264,SITE-B,2025-06-06 21:00:00,240.3,60.007,87.3,0,0,900,0,IQ8M-72-2-US
293535683746,SITE-C,2025-06-06 21:00:00,238.4,59.996,96.8,0,0,900,0,IQ8M-72-2-US
684592429975,SITE-C,2025-06-06 21:00:00,240.1,59.998,88.6,0,0,900,0,IQ8A-72-2-US
952320639367,SITE-C,2025-06-06 21:00:00,238.5,60.005,96.5,0,0,900,0,IQ8H-72-2-US
829915210270,SITE-C,2025-06-06 21:00:00,241.6,59.979,88.0,0,0,900,0,IQ8M-72-2-US
513997473986,SITE-C,2025-06-06 21:00:00,238.6,60.0,94.2,0,0,900,0,IQ8A-72-2-US
535097072494,SITE-C,2025-06-06 21:00:00,240.5,60.045,94.2,0,0,900,0,IQ8H-72-2-US
678135895602,SITE-C,2025-06-06 21:00:00,238.8,59.967,95.5,0,0,900,0,IQ8M-72-2-US
372471000912,SITE-C,2025-06-06 21:00:00,240.9,59.997,91.1,0,0,900,0,IQ8A-72-2-US
309601283964,SITE-C,2025-06-06 21:00:00,237.5,60.04,94.7,0,0,900,0,IQ8H-72-2-US
443518482250,SITE-C,2025-06-06 21:00:00,238.5,60.028,88.8,0,0,900,0,IQ8M-72-2-US
645125094128,SITE-D,2025-06-06 21:00:00,237.6,60.043,95.6,0,0,900,0,IQ8M-72-2-US
892029676167,SITE-D,2025-06-06 21:00:00,238.4,60.02,89.0,0,0,900,0,IQ8A-72-2-US
234721089767,SITE-D,2025-06-06 21:00:00,237.8,60.002,91.0,0,0,900,0,IQ8H-72-2-US
309593627507,SITE-D,2025-06-06 21:00:00,239.5,60.003,94.7,0,0,900,0,IQ8M-72-2-US
515381048029,SITE-D,2025-06-06 21:00:00,241.5,59.963,94.6,0,0,900,0,IQ8A-72-2-US
694061098694,SITE-D,2025-06-06 21:00:00,242.4,59.988,93.3,0,0,900,0,IQ8H-72-2-US
580501593187,SITE-D,2025-06-06 21:00:00,238.7,60.048,89.2,0,0,900,0,IQ8M-72-2-US
564861890909,SITE-D,2025-06-06 21:00:00,239.1,60.036,90.0,0,0,900,0,IQ8A-72-2-US
228242935541,SITE-D,2025-06-06 21:00:00,239.4,59.985,87.3,0,0,900,0,IQ8H-72-2-US
327387036431,SITE-D,2025-06-06 21:00:00,237.8,60.047,89.1,0,0,900,0,IQ8M-72-2-US
720455203063,SITE-E,2025-06-06 21:00:00,237.0,60.027,96.6,0,0,900,0,IQ8M-72-2-US
160237878504,SITE-E,2025-06-06 21:00:00,239.7,60.042,95.9,0,0,900,0,IQ8A-72-2-US
707643761579,SITE-E,2025-06-06 21:00:00,240.6,59.96,95.7,0,0,900,0,IQ8H-72-2-US
578015507756,SITE-E,2025-06-06 21:00:00,237.9,59.963,92.0,0,0,900,0,IQ8M-72-2-US
149680543237,SITE-E,2025-06-06 21:00:00,239.3,59.961,89.0,0,0,900,0,IQ8A-72-2-US
409135397229,SITE-E,2025-06-06 21:00:00,241.8,59.99,94.2,0,0,900,0,IQ8H-72-2-US
361822382459,SITE-E,2025-06-06 21:00:00,239.7,60.004,94.7,0,0,900,0,IQ8M-72-2-US
346545380174,SITE-E,2025-06-06 21:00:00,242.0,59.974,91.0,0,0,900,0,IQ8A-72-2-US
264807152456,SITE-E,2025-06-06 21:00:00,238.0,59.951,91.8,0,0,900,0,IQ8H-72-2-US
394389024361,SITE-E,2025-06-06 21:00:00,239.2,59.976,95.5,0,0,900,0,IQ8M-72-2-US
849663637755,SITE-A,2025-06-06 21:15:00,241.6,60.036,91.3,0,0,900,0,IQ8M-72-2-US
290477696309,SITE-A,2025-06-06 21:15:00,241.7,59.983,95.8,0,0,900,0,IQ8A-72-2-US
254024509602,SITE-A,2025-06-06 21:15:00,240.6,59.988,93.3,0,0,900,0,IQ8H-72-2-US
468551387033,SITE-A,2025-06-06 21:15:00,240.2,59.982,88.6,0,0,900,0,IQ8M-72-2-US
275186084697,SITE-A,2025-06-06 21:15:00,241.4,59.96,87.2,0,0,900,0,IQ8A-72-2-US
555940203440,SITE-A,2025-06-06 21:15:00,238.8,59.969,89.9,0,0,900,0,IQ8H-72-2-US
200257463750,SITE-A,2025-06-06 21:15:00,242.1,60.044,89.6,0,0,900,0,IQ8M-72-2-US
960300581088,SITE-A,2025-06-06 21:15:00,239.2,59.952,89.9,0,0,900,0,IQ8A-72-2-US
237322529830,SITE-A,2025-06-06 21:15:00,240.6,60.009,90.0,0,0,900,0,IQ8H-72-2-US
446550091180,SITE-A,2025-06-06 21:15:00,239.3,59.957,96.5,0,0,900,0,IQ8M-72-2-US
266083008710,SITE-B,2025-06-06 21:15:00,241.3,60.022,90.7,0,0,900,0,IQ8M-72-2-US
397812891304,SITE-B,2025-06-06 21:15:00,238.9,60.036,87.7,0,0,900,0,IQ8A-72-2-US
313091196685,SITE-B,2025-06-06 21:15:00,242.4,59.951,88.0,0,0,900,0,IQ8H-72-2-US
498151691878,SITE-B,2025-06-06 21:15:00,242.0,60.024,92.3,0,0,900,0,IQ8M-72-2-US
290102125438,SITE-B,2025-06-06 21:15:00,239.4,59.996,89.1,0,0,900,0,IQ8A-72-2-US
102556954434,SITE-B,2025-06-06 21:15:00,238.8,59.953,90.7,0,0,900,0,IQ8H-72-2-US
508358054262,SITE-B,2025-06-06 21:15:00,242.5,60.027,91.4,0,0,900,0,IQ8M-72-2-US
393310474099,SITE-B,2025-06-06 21:15:00,240.5,59.983,94.7,0,0,900,0,IQ8A-72-2-US
229696768464,SITE-B,2025-06-06 21:15:00,240.5,60.032,91.2,0,0,900,0,IQ8H-72-2-US
447536738264,SITE-B,2025-06-06 21:15:00,242.2,59.967,96.6,0,0,900,0,IQ8M-72-2-US
293535683746,SITE-C,2025-06-06 21:15:00,239.0,60.025,92.4,0,0,900,0,IQ8M-72-2-US
684592429975,SITE-C,2025-06-06 21:15:00,242.7,60.026,95.1,0,0,900,0,IQ8A-72-2-US
952320639367,SITE-C,2025-06-06 21:15:00,237.6,60.044,91.4,0,0,900,0,IQ8H-72-2-US
829915210270,SITE-C,2025-06-06 21:15:00,238.8,60.044,89.7,0,0,900,0,IQ8M-72-2-US
513997473986,SITE-C,2025-06-06 21:15:00,239.1,59.951,87.5,0,0,900,0,IQ8A-72-2-US
535097072494,SITE-C,2025-06-06 21:15:00,238.5,59.972,93.5,0,0,900,0,IQ8H-72-2-US
678135895602,SITE-C,2025-06-06 21:15:00,242.7,60.013,89.9,0,0,900,0,IQ8M-72-2-US
372471000912,SITE-C,2025-06-06 21:15:00,240.7,60.034,93.2,0,0,900,0,IQ8A-72-2-US
309601283964,SITE-C,2025-06-06 21:15:00,241.2,59.971,92.4,0,0,900,0,IQ8H-72-2-US
443518482250,SITE-C,2025-06-06 21:15:00,242.6,59.969,95.5,0,0,900,0,IQ8M-72-2-US
645125094128,SITE-D,2025-06-06 21:15:00,240.0,59.994,93.0,0,0,900,0,IQ8M-72-2-US
892029676167,SITE-D,2025-06-06 21:15:00,240.7,59.959,92.6,0,0,900,0,IQ8A-72-2-US
234721089767,SITE-D,2025-06-06 21:15:00,240.6,59.981,88.7,0,0,900,0,IQ8H-72-2-US
309593627507,SITE-D,2025-06-06 21:15:00,237.1,59.966,89.7,0,0,900,0,IQ8M-72-2-US
515381048029,SITE-D,2025-06-06 21:15:00,238.7,60.002,88.3,0,0,900,0,IQ8A-72-2-US
694061098694,SITE-D,2025-06-06 21:15:00,239.7,60.042,86.9,0,0,900,0,IQ8H-72-2-US
580501593187,SITE-D,2025-06-06 21:15:00,240.6,60.044,93.5,0,0,900,0,IQ8M-72-2-US
564861890909,SITE-D,2025-06-06 21:15:00,240.2,59.99,90.8,0,0,900,0,IQ8A-72-2-US
228242935541,SITE-D,2025-06-06 21:15:00,239.3,60.027,88.9,0,0,900,0,IQ8H-72-2-US
327387036431,SITE-D,2025-06-06 21:15:00,237.9,59.974,91.0,0,0,900,0,IQ8M-72-2-US
720455203063,SITE-E,2025-06-06 21:15:00,238.8,59.994,91.3,0,0,900,0,IQ8M-72-2-US
160237878504,SITE-E,2025-06-06 21:15:00,237.9,59.956,95.0,0,0,900,0,IQ8A-72-2-US
707643761579,SITE-E,2025-06-06 21:15:00,239.1,59.965,88.6,0,0,900,0,IQ8H-72-2-US
578015507756,SITE-E,2025-06-06 21:15:00,241.1,59.987,86.9,0,0,900,0,IQ8M-72-2-US
149680543237,SITE-E,2025-06-06 21:15:00,239.1,60.0,94.7,0,0,900,0,IQ8A-72-2-US
409135397229,SITE-E,2025-06-06 21:15:00,242.2,59.986,90.1,0,0,900,0,IQ8H-72-2-US
361822382459,SITE-E,2025-06-06 21:15:00,238.8,60.039,89.4,0,0,900,0,IQ8M-72-2-US
346545380174,SITE-E,2025-06-06 21:15:00,240.8,60.022,95.1,0,0,900,0,IQ8A-72-2-US
264807152456,SITE-E,2025-06-06 21:15:00,239.5,60.016,92.0,0,0,900,0,IQ8H-72-2-US
394389024361,SITE-E,2025-06-06 21:15:00,239.5,59.992,96.5,0,0,900,0,IQ8M-72-2-US
849663637755,SITE-A,2025-06-06 21:30:00,237.4,59.967,95.4,0,0,900,0,IQ8M-72-2-US
290477696309,SITE-A,2025-06-06 21:30:00,241.2,59.962,86.8,0,0,900,0,IQ8A-72-2-US
254024509602,SITE-A,2025-06-06 21:30:00,241.5,59.994,96.0,0,0,900,0,IQ8H-72-2-US
468551387033,SITE-A,2025-06-06 21:30:00,242.8,60.049,89.9,0,0,900,0,IQ8M-72-2-US
275186084697,SITE-A,2025-06-06 21:30:00,241.5,60.035,96.4,0,0,900,0,IQ8A-72-2-US
555940203440,SITE-A,2025-06-06 21:30:00,239.7,59.965,89.5,0,0,900,0,IQ8H-72-2-US
200257463750,SITE-A,2025-06-06 21:30:00,240.9,60.028,90.9,0,0,900,0,IQ8M-72-2-US
960300581088,SITE-A,2025-06-06 21:30:00,240.4,59.981,96.3,0,0,900,0,IQ8A-72-2-US
237322529830,SITE-A,2025-06-06 21:30:00,240.2,60.032,90.1,0,0,900,0,IQ8H-72-2-US
446550091180,SITE-A,2025-06-06 21:30:00,237.8,60.027,89.1,0,0,900,0,IQ8M-72-2-US
266083008710,SITE-B,2025-06-06 21:30:00,242.2,59.99,87.1,0,0,900,0,IQ8M-72-2-US
397812891304,SITE-B,2025-06-06 21:30:00,240.6,59.993,88.8,0,0,900,0,IQ8A-72-2-US
313091196685,SITE-B,2025-06-06 21:30:00,238.3,59.966,91.5,0,0,900,0,IQ8H-72-2-US
498151691878,SITE-B,2025-06-06 21:30:00,241.9,59.958,91.9,0,0,900,0,IQ8M-72-2-US
290102125438,SITE-B,2025-06-06 21:30:00,243.0,59.991,92.3,0,0,900,0,IQ8A-72-2-US
102556954434,SITE-B,2025-06-06 21:30:00,238.6,60.047,90.1,0,0,900,0,IQ8H-72-2-US
508358054262,SITE-B,2025-06-06 21:30:00,242.5,59.952,96.1,0,0,900,0,IQ8M-72-2-US
393310474099,SITE-B,2025-06-06 21:30:00,242.4,60.014,94.8,0,0,900,0,IQ8A-72-2-US
229696768464,SITE-B,2025-06-06 21:30:00,237.1,60.047,96.1,0,0,900,0,IQ8H-72-2-US
447536738264,SITE-B,2025-06-06 21:30:00,240.6,59.954,89.8,0,0,900,0,IQ8M-72-2-US
293535683746,SITE-C,2025-06-06 21:30:00,238.9,60.02,87.6,0,0,900,0,IQ8M-72-2-US
684592429975,SITE-C,2025-06-06 21:30:00,242.8,59.957,94.5,0,0,900,0,IQ8A-72-2-US
952320639367,SITE-C,2025-06-06 21:30:00,239.1,60.003,93.6,0,0,900,0,IQ8H-72-2-US
829915210270,SITE-C,2025-06-06 21:30:00,237.4,60.016,88.5,0,0,900,0,IQ8M-72-2-US
513997473986,SITE-C,2025-06-06 21:30:00,239.4,60.019,89.9,0,0,900,0,IQ8A-72-2-US
535097072494,SITE-C,2025-06-06 21:30:00,242.3,59.96,89.3,0,0,900,0,IQ8H-72-2-US
678135895602,SITE-C,2025-06-06 21:30:00,241.0,59.974,93.9,0,0,900,0,IQ8M-72-2-US
372471000912,SITE-C,2025-06-06 21:30:00,241.6,59.959,92.3,0,0,900,0,IQ8A-72-2-US
309601283964,SITE-C,2025-06-06 21:30:00,237.4,60.004,88.6,0,0,900,0,IQ8H-72-2-US
443518482250,SITE-C,2025-06-06 21:30:00,240.7,60.045,95.3,0,0,900,0,IQ8M-72-2-US
645125094128,SITE-D,2025-06-06 21:30:00,239.2,60.03,89.5,0,0,900,0,IQ8M-72-2-US
892029676167,SITE-D,2025-06-06 21:30:00,237.1,59.98,93.9,0,0,900,0,IQ8A-72-2-US
234721089767,SITE-D,2025-06-06 21:30:00,237.7,59.998,96.3,0,0,900,0,IQ8H-72-2-US
309593627507,SITE-D,2025-06-06 21:30:00,238.6,59.95,88.8,0,0,900,0,IQ8M-72-2-US
515381048029,SITE-D,2025-06-06 21:30:00,239.3,60.011,93.0,0,0,900,0,IQ8A-72-2-US
694061098694,SITE-D,2025-06-06 21:30:00,242.8,60.038,87.2,0,0,900,0,IQ8H-72-2-US
580501593187,SITE-D,2025-06-06 21:30:00,242.0,60.021,90.6,0,0,900,0,IQ8M-72-2-US
564861890909,SITE-D,2025-06-06 21:30:00,239.4,60.048,94.5,0,0,900,0,IQ8A-72-2-US
228242935541,SITE-D,2025-06-06 21:30:00,239.2,59.976,96.1,0,0,900,0,IQ8H-72-2-US
327387036431,SITE-D,2025-06-06 21:30:00,237.0,59.959,89.6,0,0,900,0,IQ8M-72-2-US
720455203063,SITE-E,2025-06-06 21:30:00,237.7,59.997,90.5,0,0,900,0,IQ8M-72-2-US
160237878504,SITE-E,2025-06-06 21:30:00,239.8,59.961,91.1,0,0,900,0,IQ8A-72-2-US
707643761579,SITE-E,2025-06-06 21:30:00,239.4,60.033,88.9,0,0,900,0,IQ8H-72-2-US
578015507756,SITE-E,2025-06-06 21:30:00,237.2,60.002,93.2,0,0,900,0,IQ8M-72-2-US
149680543237,SITE-E,2025-06-06 21:30:00,240.3,60.047,94.8,0,0,900,0,IQ8A-72-2-US
409135397229,SITE-E,2025-06-06 21:30:00,239.2,59.956,94.1,0,0,900,0,IQ8H-72-2-US
361822382459,SITE-E,2025-06-06 21:30:00,237.8,59.99,88.0,0,0,900,0,IQ8M-72-2-US
346545380174,SITE-E,2025-06-06 21:30:00,241.7,59.964,89.7,0,0,900,0,IQ8A-72-2-US
264807152456,SITE-E,2025-06-06 21:30:00,239.6,60.04,87.5,0,0,900,0,IQ8H-72-2-US
394389024361,SITE-E,2025-06-06 21:30:00,241.0,60.011,90.6,0,0,900,0,IQ8M-72-2-US
849663637755,SITE-A,2025-06-06 21:45:00,242.8,59.985,93.6,0,0,900,0,IQ8M-72-2-US
290477696309,SITE-A,2025-06-06 21:45:00,239.9,59.963,94.6,0,0,900,0,IQ8A-72-2-US
254024509602,SITE-A,2025-06-06 21:45:00,238.2,60.01,89.8,0,0,900,0,IQ8H-72-2-US
468551387033,SITE-A,2025-06-06 21:45:00,238.0,59.969,89.6,0,0,900,0,IQ8M-72-2-US
275186084697,SITE-A,2025-06-06 21:45:00,237.2,60.046,87.0,0,0,900,0,IQ8A-72-2-US
555940203440,SITE-A,2025-06-06 21:45:00,240.6,60.049,93.2,0,0,900,0,IQ8H-72-2-US
200257463750,SITE-A,2025-06-06 21:45:00,241.8,60.029,95.3,0,0,900,0,IQ8M-72-2-US
960300581088,SITE-A,2025-06-06 21:45:00,241.3,59.963,87.1,0,0,900,0,IQ8A-72-2-US
237322529830,SITE-A,2025-06-06 21:45:00,237.0,60.042,94.2,0,0,900,0,IQ8H-72-2-US
446550091180,SITE-A,2025-06-06 21:45:00,237.5,60.014,96.6,0,0,900,0,IQ8M-72-2-US
266083008710,SITE-B,2025-06-06 21:45:00,239.5,59.96,91.0,0,0,900,0,IQ8M-72-2-US
397812891304,SITE-B,2025-06-06 21:45:00,240.6,59.962,87.6,0,0,900,0,IQ8A-72-2-US
313091196685,SITE-B,2025-06-06 21:45:00,242.7,60.036,88.1,0,0,900,0,IQ8H-72-2-US
498151691878,SITE-B,2025-06-06 21:45:00,237.6,59.999,95.5,0,0,900,0,IQ8M-72-2-US
290102125438,SITE-B,2025-06-06 21:45:00,239.2,59.996,92.0,0,0,900,0,IQ8A-72-2-US
102556954434,SITE-B,2025-06-06 21:45:00,242.9,59.98,89.3,0,0,900,0,IQ8H-72-2-US
508358054262,SITE-B,2025-06-06 21:45:00,242.5,59.968,88.5,0,0,900,0,IQ8M-72-2-US
393310474099,SITE-B,2025-06-06 21:45:00,241.4,60.043,95.8,0,0,900,0,IQ8A-72-2-US
229696768464,SITE-B,2025-06-06 21:45:00,242.3,60.013,88.7,0,0,900,0,IQ8H-72-2-US
447536738264,SITE-B,2025-06-06 21:45:00,239.4,60.025,87.7,0,0,900,0,IQ8M-72-2-US
293535683746,SITE-C,2025-06-06 21:45:00,240.7,60.039,87.0,0,0,900,0,IQ8M-72-2-US
684592429975,SITE-C,2025-06-06 21:45:00,237.8,59.992,92.1,0,0,900,0,IQ8A-72-2-US
952320639367,SITE-C,2025-06-06 21:45:00,239.1,59.978,95.5,0,0,900,0,IQ8H-72-2-US
829915210270,SITE-C,2025-06-06 21:45:00,242.6,59.991,95.5,0,0,900,0,IQ8M-72-2-US
513997473986,SITE-C,2025-06-06 21:45:00,239.3,59.981,95.8,0,0,900,0,IQ8A-72-2-US
535097072494,SITE-C,2025-06-06 21:45:00,242.2,60.034,92.7,0,0,900,0,IQ8H-72-2-US
678135895602,SITE-C,2025-06-06 21:45:00,237.0,59.975,93.7,0,0,900,0,IQ8M-72-2-US
372471000912,SITE-C,2025-06-06 21:45:00,241.7,60.04,91.9,0,0,900,0,IQ8A-72-2-US
309601283964,SITE-C,2025-06-06 21:45:00,238.9,59.961,92.5,0,0,900,0,IQ8H-72-2-US
443518482250,SITE-C,2025-06-06 21:45:00,239.3,59.969,88.2,0,0,900,0,IQ8M-72-2-US
645125094128,SITE-D,2025-06-06 21:45:00,239.0,60.045,93.1,0,0,900,0,IQ8M-72-2-US
892029676167,SITE-D,2025-06-06 21:45:00,237.2,60.016,86.9,0,0,900,0,IQ8A-72-2-US
234721089767,SITE-D,2025-06-06 21:45:00,239.2,59.961,91.6,0,0,900,0,IQ8H-72-2-US
309593627507,SITE-D,2025-06-06 21:45:00,238.6,59.956,87.0,0,0,900,0,IQ8M-72-2-US
515381048029,SITE-D,2025-06-06 21:45:00,237.1,59.964,94.2,0,0,900,0,IQ8A-72-2-US
694061098694,SITE-D,2025-06-06 21:45:00,240.1,59.97,96.7,0,0,900,0,IQ8H-72-2-US
580501593187,SITE-D,2025-06-06 21:45:00,240.6,60.003,96.3,0,0,900,0,IQ8M-72-2-US
564861890909,SITE-D,2025-06-06 21:45:00,241.3,60.019,93.6,0,0,900,0,IQ8A-72-2-US
228242935541,SITE-D,2025-06-06 21:45:00,239.9,59.993,95.2,0,0,900,0,IQ8H-72-2-US
327387036431,SITE-D,2025-06-06 21:45:00,242.2,60.012,93.2,0,0,900,0,IQ8M-72-2-US
720455203063,SITE-E,2025-06-06 21:45:00,242.8,59.973,87.1,0,0,900,0,IQ8M-72-2-US
160237878504,SITE-E,2025-06-06 21:45:00,239.1,60.02,89.8,0,0,900,0,IQ8A-72-2-US
707643761579,SITE-E,2025-06-06 21:45:00,239.2,60.005,92.7,0,0,900,0,IQ8H-72-2-US
578015507756,SITE-E,2025-06-06 21:45:00,242.5,59.993,91.3,0,0,900,0,IQ8M-72-2-US
149680543237,SITE-E,2025-06-06 21:45:00,238.7,60.046,89.8,0,0,900,0,IQ8A-72-2-US
409135397229,SITE-E,2025-06-06 21:45:00,238.0,60.05,95.9,0,0,900,0,IQ8H-72-2-US
361822382459,SITE-E,2025-06-06 21:45:00,242.4,60.017,91.8,0,0,900,0,IQ8M-72-2-US
346545380174,SITE-E,2025-06-06 21:45:00,241.3,59.979,94.0,0,0,900,0,IQ8A-72-2-US
264807152456,SITE-E,2025-06-06 21:45:00,238.5,59.994,92.6,0,0,900,0,IQ8H-72-2-US
394389024361,SITE-E,2025-06-06 21:45:00,241.5,60.014,88.9,0,0,900,0,IQ8M-72-2-US
849663637755,SITE-A,2025-06-06 22:00:00,240.5,59.957,90.4,0,0,900,0,IQ8M-72-2-US
290477696309,SITE-A,2025-06-06 22:00:00,238.4,59.979,89.3,0,0,900,0,IQ8A-72-2-US
254024509602,SITE-A,2025-06-06 22:00:00,239.3,60.004,92.2,0,0,900,0,IQ8H-72-2-US
468551387033,SITE-A,2025-06-06 22:00:00,240.7,59.993,94.5,0,0,900,0,IQ8M-72-2-US
275186084697,SITE-A,2025-06-06 22:00:00,237.3,60.024,91.2,0,0,900,0,IQ8A-72-2-US
555940203440,SITE-A,2025-06-06 22:00:00,239.5,60.006,91.7,0,0,900,0,IQ8H-72-2-US
200257463750,SITE-A,2025-06-06 22:00:00,241.0,60.043,89.7,0,0,900,0,IQ8M-72-2-US
960300581088,SITE-A,2025-06-06 22:00:00,237.3,60.004,88.7,0,0,900,0,IQ8A-72-2-US
237322529830,SITE-A,2025-06-06 22:00:00,237.3,59.951,89.5,0,0,900,0,IQ8H-72-2-US
446550091180,SITE-A,2025-06-06 22:00:00,240.0,59.954,94.0,0,0,900,0,IQ8M-72-2-US
266083008710,SITE-B,2025-06-06 22:00:00,240.2,60.048,94.0,0,0,900,0,IQ8M-72-2-US
397812891304,SITE-B,2025-06-06 22:00:00,237.6,59.987,94.8,0,0,900,0,IQ8A-72-2-US
313091196685,SITE-B,2025-06-06 22:00:00,240.9,59.98,88.4,0,0,900,0,IQ8H-72-2-US
498151691878,SITE-B,2025-06-06 22:00:00,240.8,59.962,92.4,0,0,900,0,IQ8M-72-2-US
290102125438,SITE-B,2025-06-06 22:00:00,239.3,60.03,92.7,0,0,900,0,IQ8A-72-2-US
102556954434,SITE-B,2025-06-06 22:00:00,237.5,60.006,93.7,0,0,900,0,IQ8H-72-2-US
508358054262,SITE-B,2025-06-06 22:00:00,239.8,59.971,94.8,0,0,900,0,IQ8M-72-2-US
393310474099,SITE-B,2025-06-06 22:00:00,239.1,59.989,93.8,0,0,900,0,IQ8A-72-2-US
229696768464,SITE-B,2025-06-06 22:00:00,237.2,59.964,97.4,0,0,900,0,IQ8H-72-2-US
447536738264,SITE-B,2025-06-06 22:00:00,241.7,59.96,89.8,0,0,900,0,IQ8M-72-2-US
293535683746,SITE-C,2025-06-06 22:00:00,238.0,60.02,89.0,0,0,900,0,IQ8M-72-2-US
684592429975,SITE-C,2025-06-06 22:00:00,239.5,59.952,88.5,0,0,900,0,IQ8A-72-2-US
952320639367,SITE-C,2025-06-06 22:00:00,239.3,60.003,97.5,0,0,900,0,IQ8H-72-2-US
829915210270,SITE-C,2025-06-06 22:00:00,239.9,60.024,95.1,0,0,900,0,IQ8M-72-2-US
513997473986,SITE-C,2025-06-06 22:00:00,239.7,59.98,90.2,0,0,900,0,IQ8A-72-2-US
535097072494,SITE-C,2025-06-06 22:00:00,240.6,60.047,89.1,0,0,900,0,IQ8H-72-2-US
678135895602,SITE-C,2025-06-06 22:00:00,240.5,60.011,92.0,0,0,900,0,IQ8M-72-2-US
372471000912,SITE-C,2025-06-06 22:00:00,238.0,59.972,94.8,0,0,900,0,IQ8A-72-2-US
309601283964,SITE-C,2025-06-06 22:00:00,242.7,60.011,88.0,0,0,900,0,IQ8H-72-2-US
443518482250,SITE-C,2025-06-06 22:00:00,240.9,60.043,94.0,0,0,900,0,IQ8M-72-2-US
645125094128,SITE-D,2025-06-06 22:00:00,242.1,60.047,94.0,0,0,900,0,IQ8M-72-2-US
892029676167,SITE-D,2025-06-06 22:00:00,238.4,60.043,90.8,0,0,900,0,IQ8A-72-2-US
234721089767,SITE-D,2025-06-06 22:00:00,240.7,59.968,93.9,0,0,900,0,IQ8H-72-2-US
309593627507,SITE-D,2025-06-06 22:00:00,240.2,59.996,93.7,0,0,900,0,IQ8M-72-2-US
515381048029,SITE-D,2025-06-06 22:00:00,240.7,59.959,94.6,0,0,900,0,IQ8A-72-2-US
